x_value,tick,FL0_torque,FR0_torque,RL0_torque,RR0_torque,FL1_torque,FR1_torque,RL1_torque,RR1_torque,FL2_torque,FR2_torque,RL2_torque,RR2_torque,FL0_pos,FR0_pos,RL0_pos,RR0_pos,FL1_pos,FR1_pos,RL1_pos,RR1_pos,FL2_pos,FR2_pos,RL2_pos,RR2_pos
1.2,4665998,-0.18359375,-0.7734375,0.08984375,0.0,1.484375,1.921875,0.0546875,0.1484375,-2.109375,-1.953125,0.078125,0.0,0.13138602674007416,-0.16571378707885742,0.17900536954402924,-0.16146056354045868,1.8281880617141724,1.9091987609863281,1.1686948537826538,1.175633430480957,-2.8114967346191406,-2.809770345687866,-2.8016788959503174,-2.8058974742889404
1.4,4666024,0.52734375,-0.8359375,0.02734375,0.0,1.64453125,1.61328125,-0.05859375,0.3125,-2.109375,-2.0703125,-0.0390625,-0.078125,0.09735000133514404,-0.16018876433372498,0.17959260940551758,-0.1609218418598175,1.9435142278671265,2.012239933013916,1.1687068939208984,1.175405740737915,-2.810729742050171,-2.8098087310791016,-2.8017172813415527,-2.8058974742889404
1.4,4666047,0.8671875,-0.7734375,-0.02734375,0.0,1.44921875,1.61328125,-0.125,-0.46484375,-2.265625,-2.1484375,-0.078125,-0.0390625,0.06556647270917892,-0.15591095387935638,0.18004800379276276,-0.16051408648490906,2.0488784313201904,2.107311487197876,1.1687308549880981,1.1752139329910278,-2.8103463649749756,-2.80973219871521,-2.8016788959503174,-2.805513858795166
1.6,4666076,0.7734375,-0.58984375,0.0,0.0,1.7265625,1.5234375,0.09375,-0.01953125,-2.3828125,-2.265625,0.0,0.1171875,0.030191496014595032,-0.15117689967155457,0.18007197976112366,-0.16044218838214874,2.1846961975097656,2.2306995391845703,1.1687428951263428,1.1752139329910278,-2.810499668121338,-2.8096938133239746,-2.8016788959503174,-2.805513858795166
1.6,4666105,0.68359375,-0.58984375,-0.02734375,0.0,1.46484375,1.3515625,0.08984375,-0.33984375,-2.3046875,-2.3828125,0.0390625,-0.0390625,-0.0014588397461920977,-0.14683888852596283,0.18010792136192322,-0.16037027537822723,2.3190369606018066,2.3556249141693115,1.1687428951263428,1.1751418113708496,-2.8105762004852295,-2.8101158142089844,-2.801295518875122,-2.8058974742889404
1.8,4666135,0.65234375,-0.55859375,0.0,-0.02734375,0.6796875,0.99609375,-0.234375,-0.27734375,-2.578125,-2.3046875,0.0,0.0,-0.03031630627810955,-0.14166142046451569,0.18016783893108368,-0.16029837727546692,2.458752393722534,2.4860029220581055,1.1687548160552979,1.1752021312713623,-2.8101162910461426,-2.8102309703826904,-2.8017172813415527,-2.805513858795166
1.8,4666160,0.65234375,-0.65234375,0.0,0.0,0.8203125,0.78125,0.15234375,-0.75,-2.65625,-2.65625,-0.0390625,0.0,-0.05200720578432083,-0.1362442821264267,0.1802157759666443,-0.16026213765144348,2.5755863189697266,2.5952627658843994,1.1687548160552979,1.175130009651184,-2.8105764389038086,-2.8102691173553467,-2.801640510559082,-2.8059356212615967
2.0,4666186,0.7734375,-0.8984375,0.0,0.02734375,0.046875,0.5078125,-0.3359375,0.33984375,-2.6171875,-2.3828125,0.0390625,0.1171875,-0.07343500107526779,-0.1306239515542984,0.18014387786388397,-0.16033433377742767,2.695129156112671,2.709364891052246,1.1687548160552979,1.1750818490982056,-2.8104612827301025,-2.8105757236480713,-2.801295518875122,-2.8058974742889404
2.0,4666213,0.65234375,-0.62109375,0.0,0.02734375,-0.234375,0.15625,-0.21484375,-0.12109375,-2.65625,-2.4609375,0.0390625,0.0,-0.0932566374540329,-0.12616637349128723,0.18022777140140533,-0.1601545661687851,2.809814929962158,2.8192813396453857,1.1687548160552979,1.1751302480697632,-2.8104612827301025,-2.8101541996002197,-2.8016788959503174,-2.8054757118225098
2.2,4666240,0.7109375,-0.8359375,0.0,0.0,0.27734375,0.18359375,0.07421875,-0.18359375,-2.421875,-2.34375,-0.0390625,-0.15625,-0.11145957559347153,-0.12269068509340286,0.18020379543304443,-0.1601305902004242,2.912393808364868,2.9171292781829834,1.1687428951263428,1.1749980449676514,-2.8105380535125732,-2.8101541996002197,-2.8016788959503174,-2.805513858795166
2.2,4666265,0.68359375,-0.7734375,0.0,0.02734375,0.7109375,0.76953125,0.8359375,0.58984375,-2.34375,-2.2265625,0.1171875,0.0,-0.12672749161720276,-0.11920326948165894,0.18019181489944458,-0.16003471612930298,2.997421979904175,2.9978878498077393,1.1687428951263428,1.1750341653823853,-2.809732675552368,-2.810077428817749,-2.801295518875122,-2.8058974742889404
2.4,4666293,0.7734375,-0.9296875,0.0,0.0,0.41015625,0.828125,-0.09375,-0.37109375,-2.34375,-2.34375,0.078125,0.0,-0.1419714093208313,-0.11473315954208374,0.18020379543304443,-0.16005869209766388,3.0816569328308105,3.077556610107422,1.1687428951263428,1.1750341653823853,-2.810039758682251,-2.8102307319641113,-2.8016788959503174,-2.8058974742889404
2.4,4666320,0.8359375,-0.8984375,0.0,0.05859375,0.12109375,0.58203125,-0.05859375,0.0,-2.1484375,-2.109375,0.0,-0.15625,-0.15532101690769196,-0.11033494770526886,0.1802157759666443,-0.16004671156406403,3.1529386043548584,3.144749402999878,1.1687548160552979,1.1749862432479858,-2.809732675552368,-2.8100008964538574,-2.8016788959503174,-2.8058974742889404
2.6,4666351,0.8984375,-0.8046875,-0.02734375,0.0,-0.69140625,0.078125,-0.125,0.13671875,-2.2265625,-2.0703125,0.0390625,0.0,-0.16933056712150574,-0.10652422904968262,0.18014387786388397,-0.1600826531648636,3.224721670150757,3.213754415512085,1.1687428951263428,1.1749380826950073,-2.8101162910461426,-2.8100390434265137,-2.8016788959503174,-2.805513858795166
2.6,4666378,0.9609375,-0.68359375,0.0,-0.02734375,0.2265625,0.4453125,-0.23046875,-0.484375,-1.9921875,-2.03125,0.078125,0.1171875,-0.179900124669075,-0.10411540418863297,0.18020379543304443,-0.15999877452850342,3.2801215648651123,3.265956401824951,1.1687308549880981,1.1750344038009644,-2.8097710609436035,-2.8102307319641113,-2.8017172813415527,-2.8058974742889404
2.8,4666404,0.8984375,-0.8984375,0.0,-0.02734375,-0.15234375,0.51171875,-0.02734375,0.00390625,-2.0703125,-1.953125,0.0,0.0390625,-0.18989497423171997,-0.10201816260814667,0.18025173246860504,-0.15997479856014252,3.3274593353271484,3.3107519149780273,1.1687308549880981,1.1749862432479858,-2.809809446334839,-2.8096938133239746,-2.8020241260528564,-2.8059356212615967
2.8,4666433,0.8359375,-0.9296875,0.0,0.05859375,-0.19140625,0.296875,0.0,-0.20703125,-2.03125,-1.9921875,0.0,0.0,-0.19866713881492615,-0.0982428565621376,0.1802637130022049,-0.15993884205818176,3.3739333152770996,3.354660987854004,1.1687428951263428,1.1749383211135864,-2.809349298477173,-2.809617042541504,-2.8016788959503174,-2.8058974742889404
3.0,4666461,1.0234375,-0.9609375,0.02734375,0.0,0.03515625,0.3984375,0.01171875,0.23828125,-2.03125,-1.9921875,0.0,-0.078125,-0.2065887153148651,-0.09407234936952591,0.18020379543304443,-0.15999877452850342,3.412029981613159,3.3924098014831543,1.1687308549880981,1.1749502420425415,-2.809732675552368,-2.8101541996002197,-2.8017172813415527,-2.8055520057678223
3.0,4666491,0.8671875,-0.7734375,-0.02734375,0.0,0.05859375,0.2109375,0.3125,0.0234375,-1.9140625,-2.1484375,0.0390625,0.0,-0.21439017355442047,-0.08999798446893692,0.18016783893108368,-0.15999877452850342,3.4488675594329834,3.42818284034729,1.1687188148498535,1.174986481666565,-2.809387683868408,-2.8096938133239746,-2.8016788959503174,-2.8058974742889404
3.2,4666515,0.8359375,-0.7421875,0.02734375,0.0,-0.0078125,-0.12109375,0.40625,-0.77734375,-1.953125,-1.9140625,0.0,0.0390625,-0.21846425533294678,-0.0881526917219162,0.18019181489944458,-0.15998677909374237,3.4757723808288574,3.4528214931488037,1.1687068939208984,1.1749383211135864,-2.809387683868408,-2.8096940517425537,-2.801295518875122,-2.8058974742889404
3.2,4666541,0.8671875,-0.7734375,-0.02734375,0.0,-0.16015625,0.5234375,-0.00390625,-0.01171875,-1.796875,-1.875,0.0,-0.078125,-0.22235913574695587,-0.08751779794692993,0.18014387786388397,-0.16005869209766388,3.5004351139068604,3.477388620376587,1.1687068939208984,1.1749383211135864,-2.8093109130859375,-2.80973219871521,-2.8016788959503174,-2.8054754734039307
3.4,4666572,0.9296875,-0.7109375,-0.02734375,0.0,0.25390625,0.4296875,0.31640625,-0.15234375,-1.875,-1.8359375,0.0,0.0390625,-0.22668543457984924,-0.08740994334220886,0.18019181489944458,-0.15997479856014252,3.5265955924987793,3.5022428035736084,1.1687068939208984,1.174986481666565,-2.8093109130859375,-2.8095788955688477,-2.8017172813415527,-2.805513858795166
3.4,4666598,0.8359375,-0.7734375,0.0,0.0,-0.1796875,0.2890625,-0.12109375,0.14453125,-1.796875,-1.796875,0.0,0.0,-0.23072440922260284,-0.0873020812869072,0.18020379543304443,-0.15997479856014252,3.546201705932617,3.5208542346954346,1.1687188148498535,1.1749383211135864,-2.809387683868408,-2.80973219871521,-2.8016788959503174,-2.805513858795166
3.6,4666626,0.8671875,-0.68359375,-0.05859375,0.05859375,0.32421875,0.328125,-0.17578125,0.02734375,-1.7578125,-1.9140625,0.0390625,0.0,-0.23330046236515045,-0.08720621466636658,0.1802397519350052,-0.1599508374929428,3.565843343734741,3.5387585163116455,1.1687068939208984,1.1749383211135864,-2.809004068374634,-2.80973219871521,-2.8016788959503174,-2.8058974742889404
3.6,4666652,0.9296875,-0.7109375,0.0,0.0,0.0,0.41015625,0.05859375,0.0,-1.875,-1.71875,-0.0390625,0.0390625,-0.234738290309906,-0.08706240355968475,0.18020379543304443,-0.15993884205818176,3.5814220905303955,3.5536181926727295,1.1687068939208984,1.1748781204223633,-2.809349298477173,-2.809617042541504,-2.8016788959503174,-2.805935859680176
3.8,4666677,0.68359375,-0.7421875,0.0,0.05859375,0.26953125,0.1484375,0.37109375,-0.8046875,-1.640625,-1.7578125,0.0,-0.0390625,-0.2349417507648468,-0.0867028757929802,0.1802157759666443,-0.15993884205818176,3.5943288803100586,3.5667049884796143,1.1687068939208984,1.1749744415283203,-2.8089656829833984,-2.80973219871521,-2.801640510559082,-2.8059356212615967
